longitude,latitude,distance_km,post-Ogallala,Ogallala Group,pre-Ogallala,Hell Creek Formation,Fox Hills Formation,Pierre Shale,Niobrara Formation,Carlile Shale,Greenhorn Limestone,Belle Fourche Shale,Mowry Shale,Skull Creek Shale,Inyan Kara Group,Morrison Formation,Sundance Formation,Spearfish Formation,Minnekahta Formation,Minnelusa Formation,Madison Group,Three Forks Shale,Stony Mountain Formation,Red River Formation,Deadwood Formation,Precambrian basement,Tertiary intrusive
-102.47525050100201,43.15,79.28839975868262,,,1002.3668823242188,,,951.3963012695312,694.072021484375,595.0712890625,524.0706787109375,495.0706787109375,375.06988525390625,325.8851623535156,254.0853729248047,207.2963104248047,161.02281188964844,85.04692077636719,15.662676811218262,-42.33831024169922,-239.61477661132812,,,,-323.8984680175781,-370.4490661621094,
-102.47144288577154,43.15,79.59812007023997,,,1018.46875,951.0258178710938,,950.8944091796875,693.950439453125,594.9496459960938,523.950439453125,494.9504089355469,374.9496154785156,325.74566650390625,253.94692993164062,207.5719451904297,161.5001678466797,85.52361297607422,15.804197311401367,-42.19678497314453,-239.8865966796875,,,,-324.22149658203125,-370.79931640625,
-102.46763527054108,43.15,79.90784038179733,,,1019.5609741210938,950.74267578125,,950.3880004882812,693.8276977539062,594.8269653320312,523.8272705078125,494.8272705078125,374.8264465332031,325.60546875,253.8070526123047,207.8414306640625,161.9681396484375,85.99237060546875,15.94117259979248,-42.059810638427734,-240.16038513183594,,,,-324.5453796386719,-371.1495666503906,
-102.46382765531062,43.15,80.21756069335468,,,1026.3387451171875,950.1730346679688,,949.3646850585938,693.5776977539062,594.576904296875,523.5750122070312,494.5749816894531,374.5741271972656,325.3216247558594,253.66590881347656,208.36285400390625,162.8778533935547,86.45304107666016,16.201923370361328,-41.79905319213867,-240.71417236328125,,,,-325.19573974609375,-371.84967041015625,
-102.46002004008017,43.15,80.52728100491204,,,1026.738525390625,949.8869018554688,,948.84814453125,693.4490356445312,594.4483032226562,523.4478149414062,494.44775390625,374.4468994140625,325.1767272949219,253.52464294433594,208.613525390625,163.3203887939453,87.3455810546875,16.325944900512695,-41.67502975463867,-240.9949951171875,,,,-325.5225830078125,-372.1993408203125,
-102.4562124248497,43.15,80.8370013164694,,,1036.19384765625,949.6008911132812,,948.3280029296875,693.3193359375,594.3185424804688,523.3195190429688,494.3194885253906,374.318603515625,325.0310363769531,253.23817443847656,208.8581085205078,163.75379943847656,87.77865600585938,16.445945739746094,-41.55502700805664,-241.27801513671875,,,,-325.8503723144531,-372.548828125,
-102.45240480961924,43.15,81.14672162802675,,,1031.158935546875,949.3150024414062,,947.8043212890625,693.18994140625,594.1891479492188,523.1891479492188,494.1891174316406,374.1882019042969,324.8860778808594,253.0937042236328,209.0958251953125,164.17727661132812,88.20330810546875,16.56106948852539,-41.439903259277344,-241.5631561279297,,,,-326.17913818359375,-372.89849853515625,
-102.44859719438878,43.15,81.4564419395841,,,1029.7598876953125,948.740234375,,947.2778930664062,693.0599365234375,594.05908203125,523.0576171875,494.05755615234375,374.056640625,324.7408447265625,252.94891357421875,209.32725524902344,164.9970703125,88.61907196044922,16.67177391052246,-41.32919692993164,-241.85049438476562,,,,-326.83966064453125,-373.5977783203125,
-102.44478957915831,43.15,81.76616225114145,,,1019.9899291992188,948.4517822265625,,946.217041015625,692.7964477539062,593.795654296875,522.7952880859375,493.7952575683594,373.7943115234375,324.4479675292969,252.80532836914062,209.7687225341797,165.39395141601562,89.4203872680664,16.88076400756836,-41.12020492553711,-242.43312072753906,,,,-327.1719055175781,-373.94720458984375,
-102.44098196392785,43.15,82.07588256269881,,,1006.6166381835938,948.16357421875,,945.682373046875,692.6639404296875,593.6631469726562,522.6641845703125,493.6641540527344,373.6632080078125,324.30120849609375,252.51638793945312,209.97886657714844,165.78079223632812,89.80731964111328,16.979265213012695,-41.02170181274414,-242.72821044921875,,,,-327.50531005859375,-374.29669189453125,
-102.4371743486974,43.15,82.38560287425616,,,1009.09130859375,947.875244140625,,945.14501953125,692.5328979492188,593.5320434570312,522.53173828125,493.53167724609375,373.53070068359375,324.1562194824219,252.37210083007812,210.18162536621094,166.1573486328125,90.18539428710938,17.072660446166992,-40.92831039428711,-243.02540588378906,,,,-327.83978271484375,-374.6465148925781,
-102.43336673346694,43.15,82.69532318581352,,,1019.7954711914062,948.1355590820312,,945.3092651367188,693.4630126953125,594.462158203125,523.4627075195312,494.4626159667969,374.4616394042969,325.0875244140625,253.30784606933594,211.4785919189453,167.81385803222656,91.48072814941406,18.712995529174805,-39.28795623779297,-242.5106201171875,,,,-327.9247741699219,-374.8086242675781,
-102.42955911823647,43.15,83.00504349737088,,,1022.3281860351562,947.8413696289062,,944.2203369140625,693.2158203125,594.2149658203125,523.2136840820312,494.2135925292969,374.2126159667969,324.81378173828125,253.17190551757812,211.85235595703125,168.16453552246094,91.8421859741211,18.88506507873535,-39.11589050292969,-243.11160278320312,,,,-328.2608642578125,-375.15704345703125,
-102.42575150300601,43.15,83.31476380892823,,,1012.5658569335938,947.5460815429688,,943.6730346679688,693.0933227539062,594.0924072265625,523.0899658203125,494.0898742675781,374.0888671875,324.67840576171875,252.90338134765625,212.02789306640625,168.5059356689453,92.5353775024414,18.965381622314453,-39.03557205200195,-243.41558837890625,,,,-328.59869384765625,-375.5056457519531,
-102.42194388777556,43.15,83.62448412048558,,,990.7130126953125,947.2501220703125,,943.1239624023438,692.9706420898438,593.9697265625,522.9688110351562,493.9687194824219,373.9676818847656,324.5431823730469,252.7714385986328,212.19497680664062,168.8382568359375,92.86709594726562,19.042226791381836,-38.9587287902832,-243.72247314453125,,,,-328.9381103515625,-375.8544006347656,
-102.41813627254508,43.15,83.93420443204293,,,978.20947265625,946.9542846679688,,942.5731811523438,692.8489990234375,593.8480834960938,522.8487548828125,493.8486633300781,373.8476257324219,324.4091796875,252.64028930664062,212.354736328125,169.15994262695312,93.18904876708984,19.115604400634766,-38.885353088378906,-244.03150939941406,,,,-329.27899169921875,-376.2032775878906,
-102.41432865731463,43.15,84.24392474360029,,,979.0536499023438,946.361572265625,,941.4658813476562,692.612060546875,593.611083984375,522.6094970703125,493.6094055175781,373.6083068847656,324.1483154296875,252.51058959960938,212.6510467529297,169.7727508544922,93.50177764892578,19.249319076538086,-38.751644134521484,-244.65530395507812,,,,-329.9651794433594,-376.9025573730469,
-102.41052104208417,43.15,84.55364505515765,,,988.17138671875,946.0636596679688,,940.9100341796875,692.4954223632812,593.4944458007812,522.4920043945312,493.4919128417969,373.4908142089844,324.0200500488281,252.38243103027344,212.78680419921875,170.06466674804688,94.0958480834961,19.311052322387695,-38.68991470336914,-244.97071838378906,,,,-330.3113098144531,-377.25274658203125,
-102.40671342685371,43.15,84.863365366715,,,1013.301025390625,945.7650756835938,,940.3529052734375,692.3795166015625,593.3785400390625,522.3778076171875,493.377685546875,373.3765563964844,323.89276123046875,252.13302612304688,212.91375732421875,170.34718322753906,94.37755584716797,19.3698787689209,-38.6310920715332,-245.2887725830078,,,,-330.6593017578125,-377.6031799316406,
-102.40290581162324,43.15,85.17308567827236,,,1024.6712646484375,945.4664916992188,,939.7943725585938,692.2652587890625,593.2642822265625,522.26513671875,493.2650146484375,373.2638854980469,323.7673034667969,252.01080322265625,213.03294372558594,170.6182403564453,94.6493911743164,19.425521850585938,-38.57545471191406,-245.60877990722656,,,,-331.0091247558594,-377.9540710449219,
-102.39909819639279,43.15,85.48280598982971,,,1021.9056396484375,944.867431640625,,939.2342529296875,692.1541137695312,593.1531372070312,522.1528930664062,493.15277099609375,373.1516418457031,323.6451721191406,251.8905487060547,213.14390563964844,171.1295623779297,94.9117202758789,19.476608276367188,-38.52437210083008,-245.9303741455078,,,,-331.71429443359375,-378.6578063964844,
-102.39529058116233,43.15,85.79252630138706,,,1027.9925537109375,944.566162109375,,938.11083984375,691.9379272460938,592.9368896484375,521.9345703125,492.9344177246094,372.9332580566406,323.4075622558594,251.77235412597656,213.34030151367188,171.37045288085938,95.40347290039062,19.569894790649414,-38.43109130859375,-246.57948303222656,,,,-332.0707092285156,-379.0104064941406,
-102.39148296593186,43.15,86.10224661294441,,,1023.702880859375,944.26416015625,,937.547607421875,691.8318481445312,592.830810546875,521.8302001953125,492.830078125,372.8288879394531,323.29107666015625,251.5447235107422,213.4248046875,171.60165405273438,95.63371276855469,19.61279296875,-38.38819885253906,-246.9075469970703,,,,-332.4292297363281,-379.3633117675781,
-102.3876753507014,43.15,86.41196692450177,,,990.5577392578125,944.7528076171875,,937.6688232421875,692.8952026367188,593.8941650390625,522.8919677734375,493.8918151855469,373.890625,324.3585510253906,252.61492919921875,214.64718627929688,172.8016357421875,96.83512878417969,21.256406784057617,-36.744564056396484,-246.3766326904297,,,,-332.170166015625,-379.1521301269531,
-102.38386773547094,43.15,86.72168723605913,,,991.5390014648438,944.1398315429688,,937.1029052734375,692.8016967773438,593.8006591796875,522.7991333007812,493.79901123046875,373.7978210449219,324.2549133300781,252.5149383544922,214.7180633544922,173.0164337158203,97.04934692382812,21.298480987548828,-36.70249557495117,-246.70428466796875,,,,-332.5307312011719,-379.5041198730469,
-102.38006012024049,43.15,87.03140754761648,,,988.8389282226562,943.8324584960938,,935.9685668945312,692.6218872070312,593.620849609375,522.6211547851562,493.6210021972656,373.6197509765625,324.0553894042969,252.4174041748047,214.83497619628906,173.41171264648438,97.25326538085938,21.374492645263672,-36.626495361328125,-247.3640899658203,,,,-333.2589111328125,-380.21002197265625,
-102.37625250501002,43.15,87.34112785917382,,,984.61865234375,943.5242919921875,,935.4002075195312,692.5377197265625,593.53662109375,522.53515625,493.5350036621094,373.53375244140625,323.9615783691406,252.23007202148438,214.88052368164062,173.593994140625,97.63011932373047,21.408283233642578,-36.59271240234375,-247.6955108642578,,,,-333.626708984375,-380.5638427734375,
-102.37244488977956,43.15,87.65084817073117,,,969.60888671875,943.2149658203125,,934.8312377929688,692.4552001953125,593.4541015625,522.45166015625,493.4515075683594,373.45025634765625,323.86956787109375,252.14053344726562,214.916015625,173.76612854003906,97.80162048339844,21.439851760864258,-36.5611457824707,-248.02906799316406,,,,-333.9974365234375,-380.918212890625,
-102.3686372745491,43.15,87.96056848228852,,,971.6967163085938,942.9044189453125,,934.26171875,692.3746948242188,593.3735961914062,522.372314453125,493.3721618652344,373.3708801269531,323.77972412109375,252.05453491210938,214.94207763671875,173.92835998535156,97.96311950683594,21.470033645629883,-36.53097152709961,-248.36436462402344,,,,-334.37109375,-381.2731018066406,
-102.36482965931863,43.15,88.27028879384588,,,971.8112182617188,942.2814331054688,,933.6917114257812,692.296875,593.2957153320312,522.2959594726562,493.2957763671875,373.2944641113281,323.6925964355469,251.97122192382812,214.9595184326172,174.21690368652344,98.1141586303711,21.498149871826172,-36.502864837646484,-248.700927734375,,,,-335.1274719238281,-381.9845275878906,
-102.36102204408817,43.15,88.58000910540324,,,977.7200317382812,941.9684448242188,,932.5499877929688,692.1519775390625,593.1508178710938,522.1489868164062,493.1488342285156,373.1474914550781,323.529541015625,251.89068603515625,214.96788024902344,174.34561157226562,98.38397979736328,21.545705795288086,-36.455322265625,-249.37657165527344,,,,-335.5098876953125,-382.3409423828125,
-102.35721442885772,43.15,88.88972941696059,,,985.7098388671875,941.6541748046875,,931.9785766601562,692.083251953125,593.0820922851562,522.0794677734375,493.079345703125,373.0780029296875,323.4519348144531,251.7383270263672,214.95654296875,174.4640350341797,98.50163269042969,21.566625595092773,-36.434410095214844,-249.71673583984375,,,,-335.8951721191406,-382.6977844238281,
-102.35340681362726,43.15,89.19944972851795,,,986.9868774414062,941.3387451171875,,931.4068603515625,692.0170288085938,593.0158081054688,522.0147094726562,493.01458740234375,373.0132141113281,323.3768310546875,251.66714477539062,214.93589782714844,174.57199096679688,98.60894775390625,21.58687973022461,-36.41416549682617,-250.0581512451172,,,,-336.2833251953125,-383.0549621582031,
-102.34959919839679,43.15,89.5091700400753,,,993.1258544921875,940.7052612304688,,930.8348388671875,691.9534301757812,592.9522094726562,521.9525146484375,492.95233154296875,372.9509582519531,323.3044738769531,251.59877014160156,214.93209838867188,174.75100708007812,98.70570373535156,21.60488510131836,-36.39616775512695,-250.4005584716797,,,,-337.0704040527344,-383.7704162597656,
-102.34579158316633,43.15,89.81889035163265,,,997.6068115234375,940.3869018554688,,929.6898193359375,691.8378295898438,592.8366088867188,521.8343505859375,492.8341979980469,372.8327941894531,323.1716003417969,251.53317260742188,215.01708984375,174.8246307373047,98.86537170410156,21.633241653442383,-36.36782455444336,-251.0867919921875,,,,-337.4686584472656,-384.1285400390625,
-102.34198396793587,43.15,90.12861066319,,,992.9898681640625,940.8220825195312,,929.7931518554688,693.0609130859375,594.0596923828125,523.0596923828125,494.0595397949219,374.0581359863281,324.40081787109375,252.70535278320312,216.1396026611328,175.94699096679688,99.98861694335938,23.339820861816406,-34.66122055053711,-250.51254272460938,,,,-337.2134094238281,-383.89154052734375,
-102.3381763527054,43.15,90.43833097474736,,,1007.2627563476562,940.4994506835938,,929.2199096679688,693.01904296875,594.017822265625,523.0164794921875,494.016357421875,374.01495361328125,324.3504943847656,252.6573028564453,216.2033233642578,176.00498962402344,100.04644012451172,23.35784339904785,-34.64320755004883,-250.8529815673828,,,,-337.6156005859375,-384.247802734375,
-102.33436873747495,43.15,90.74805128630472,,,1005.61376953125,939.850341796875,,928.6466064453125,692.9793090820312,593.9780883789062,522.9760131835938,493.97589111328125,373.9744567871094,324.30242919921875,252.61181640625,216.25387573242188,176.0523223876953,100.09284210205078,23.374401092529297,-34.62665557861328,-251.19482421875,,,,-338.0209655761719,-384.6041564941406,
-102.33056112224449,43.15,91.05777159786207,,,1011.5314331054688,939.5240478515625,,927.4999389648438,692.9072875976562,593.9060668945312,522.9055786132812,493.9054870605469,373.90399169921875,324.2137451171875,252.5693359375,216.32229614257812,176.11154174804688,100.12869262695312,23.404481887817383,-34.59659957885742,-251.88082885742188,,,,-338.8426818847656,-385.317138671875,
-102.32675350701403,43.15,91.36749190941943,,,1025.840576171875,939.196533203125,,926.9266357421875,692.8751831054688,593.8739013671875,522.8739013671875,493.873779296875,373.872314453125,324.1733093261719,252.49395751953125,216.34059143066406,176.12353515625,100.1683120727539,23.416128158569336,-34.5849609375,-252.22471618652344,,,,-339.2593078613281,-385.6734313964844,
-102.32294589178356,43.15,91.67721222097678,,,1049.6949462890625,938.8678588867188,,926.353271484375,692.8477172851562,593.846435546875,522.8446655273438,493.8445739746094,373.84307861328125,324.1376037597656,252.46009826660156,216.34814453125,176.12474060058594,100.1688461303711,23.42621612548828,-34.57487869262695,-252.56826782226562,,,,-339.67938232421875,-386.0296325683594,
-102.3191382765531,43.15,91.98693253253413,,,1057.2681884765625,938.5379028320312,,925.7800903320312,692.8214111328125,593.8201293945312,522.8179321289062,493.81781005859375,373.8162841796875,324.1030578613281,252.4281768798828,216.34129333496094,176.11505126953125,100.15804290771484,23.434701919555664,-34.566402435302734,-252.91336059570312,,,,-340.1030578613281,-386.3857116699219,
-102.31533066132265,43.15,92.29665284409148,,,1065.6212158203125,937.8735961914062,,925.20703125,692.7974243164062,593.7960815429688,522.7945556640625,493.7944641113281,373.7929382324219,324.0707702636719,252.39942932128906,216.32347106933594,176.0580596923828,100.13628387451172,23.442392349243164,-34.55872344970703,-253.25892639160156,,,,-340.96258544921875,-387.0974426269531,
-102.31152304609219,43.15,92.60637315564884,,,1064.1064453125,937.5396728515625,,924.0613403320312,692.756103515625,593.7546997070312,522.7546997070312,493.7546081542969,373.7530517578125,324.01287841796875,252.37335205078125,216.25482177734375,176.01145935058594,100.0595932006836,23.450735092163086,-34.5504035949707,-253.95132446289062,,,,-341.3985900878906,-387.4527893066406,
-102.30771543086172,43.15,92.9160934672062,,,1079.5908203125,937.2044677734375,,923.48876953125,692.7407836914062,593.7394409179688,522.7374877929688,493.73736572265625,373.7358093261719,323.9892883300781,252.32740783691406,216.2034149169922,175.95364379882812,100.00060272216797,23.451431274414062,-34.54971694946289,-254.29721069335938,,,,-341.83843994140625,-387.8078308105469,
-102.30390781563126,43.15,93.22581377876355,,,1077.350341796875,936.8677978515625,,922.9164428710938,692.725830078125,593.7244262695312,522.7221069335938,493.7220458984375,373.720458984375,323.9659423828125,252.30645751953125,216.13726806640625,175.88461303710938,99.93024444580078,23.45004653930664,-34.551109313964844,-254.6444854736328,,,,-342.28216552734375,-388.16253662109375,
-102.3001002004008,43.15,93.53553409032091,,,1075.2532958984375,936.1900634765625,,922.3443603515625,692.7125854492188,593.711181640625,522.7100830078125,493.7099914550781,373.7084045410156,323.94427490234375,252.28854370117188,216.0597381591797,175.70628356933594,99.84842681884766,23.44771957397461,-34.55345153808594,-254.99208068847656,,,,-343.1832275390625,-388.8710021972656,
-102.29629258517033,43.15,93.84525440187826,,,1079.09912109375,936.5792236328125,,921.871337890625,694.0990600585938,595.0975952148438,524.0958251953125,495.0957946777344,375.09417724609375,325.3296203613281,253.68643188476562,217.0396728515625,176.77598571777344,100.82237243652344,25.259296417236328,-32.741844177246094,-254.70144653320312,,,,-342.9346618652344,-388.5981750488281,
-102.29248496993988,43.15,94.1549747134356,,,1068.3291015625,936.2354736328125,,921.2999267578125,694.1004638671875,595.0990600585938,524.0980224609375,495.0979919433594,375.09637451171875,325.3225402832031,253.67660522460938,216.93560791015625,176.66465759277344,100.71395874023438,25.259565353393555,-32.74159240722656,-255.04501342773438,,,,-343.3926086425781,-388.9493103027344,
-102.28867735470942,43.15,94.46469502499296,,,1082.2640380859375,935.8904418945312,,920.7288208007812,694.1030883789062,595.1016235351562,524.100830078125,495.1007995605469,375.09918212890625,325.31658935546875,253.67428588867188,216.81997680664062,176.5416259765625,100.59394073486328,25.25600242614746,-32.74516296386719,-255.3888702392578,,,,-343.85430908203125,-389.2994079589844,
-102.28486973947896,43.15,94.77441533655032,,,1078.051025390625,935.1964111328125,,920.1580810546875,694.1074829101562,595.1060180664062,524.1045532226562,495.10455322265625,375.1029052734375,325.31231689453125,253.67282104492188,216.6920928955078,176.40675354003906,100.45791625976562,25.2493839263916,-32.751792907714844,-255.73269653320312,,,,-344.3200988769531,-389.64898681640625,
-102.28106212424849,43.15,95.08413564810768,,,1073.706298828125,934.8470458984375,,919.0177612304688,694.1000366210938,595.1158447265625,524.1141967773438,495.1142578125,375.1125793457031,325.3043518066406,253.67091369628906,216.39341735839844,176.0997772216797,100.30990600585938,25.226106643676758,-32.77509307861328,-256.421875,,,,-345.2643127441406,-390.3466491699219,
-102.27725450901804,43.15,95.39385595966503,,,1066.2412109375,934.4962158203125,,918.4481811523438,693.9378051757812,595.1212158203125,524.1203002929688,495.120361328125,375.11865234375,325.3006896972656,253.66905212402344,216.2259063720703,175.9243621826172,99.97760772705078,25.208383560180664,-32.7928352355957,-256.7668151855469,,,,-345.74444580078125,-390.695068359375,
-102.27344689378758,43.15,95.70357627122239,,,1058.9019775390625,934.14404296875,,917.8789672851562,693.5572509765625,595.126708984375,524.125732421875,495.1258239746094,375.1241149902344,325.29693603515625,253.66812133789062,216.0460968017578,175.73648071289062,99.79240417480469,25.185361862182617,-32.81586456298828,-257.1120300292969,,,,-346.2284851074219,-391.04241943359375,
-102.26963927855711,43.15,96.01329658277974,,,1064.9569091796875,933.79052734375,,917.3102416992188,692.980712890625,595.132568359375,524.130859375,495.1309814453125,375.1292419433594,325.29345703125,253.66708374023438,215.85263061523438,175.5360107421875,99.59073638916016,25.157672882080078,-32.843563079833984,-257.45721435546875,,,,-346.7167663574219,-391.3892517089844,
-102.26583166332665,43.15,96.32301689433709,,,1070.2188720703125,933.0789794921875,,916.741943359375,692.3973999023438,595.1370849609375,524.135498046875,495.1355895996094,375.1338806152344,325.2883605957031,253.66360473632812,215.643310546875,175.09483337402344,99.37626647949219,25.124996185302734,-32.876251220703125,-257.8030090332031,,,,-347.70660400390625,-392.08135986328125,
-102.2620240480962,43.15,96.63273720589444,,,1061.138671875,932.7208862304688,,915.6065673828125,691.2149658203125,595.14306640625,524.1422119140625,495.1423645019531,375.1405944824219,325.2745056152344,253.6591796875,215.18594360351562,174.8510284423828,98.9087142944336,25.041873931884766,-32.95941162109375,-258.49530029296875,,,,-348.20941162109375,-392.4266662597656,
-102.25821643286574,43.15,96.9424575174518,,,1046.935546875,932.3613891601562,,915.03955078125,690.6153564453125,595.1439819335938,524.142822265625,495.1429748535156,375.1412048339844,325.2652282714844,253.64735412597656,214.9375762939453,174.59385681152344,98.65372467041016,24.98944854736328,-33.011844635009766,-258.841796875,,,,-348.71600341796875,-392.7709655761719,
-102.25440881763527,43.15,97.25217782900916,,,1036.3194580078125,932.0005493164062,,914.4729614257812,690.0093994140625,595.143310546875,524.1414794921875,495.1416931152344,375.139892578125,325.25408935546875,253.63829040527344,214.67385864257812,174.32325744628906,98.38176727294922,24.93012809753418,-33.0711784362793,-259.1883544921875,,,,-349.2267150878906,-393.1146545410156,
-102.25060120240481,43.15,97.56189814056651,,,1028.2916259765625,931.984375,,914.5744018554688,692.0318603515625,596.6830444335938,525.6812744140625,496.6815185546875,376.6797790527344,326.8012390136719,255.18836975097656,215.7201385498047,175.082275390625,99.4295654296875,26.85931396484375,-31.141942977905273,-258.4901123046875,,,,-349.4817810058594,-393.1427001953125,
-102.24679358717435,43.15,97.87161845212387,,,1027.453857421875,931.6180419921875,,913.443603515625,690.8095703125,596.6876831054688,525.6868286132812,496.6871337890625,376.68536376953125,326.7838134765625,255.1843719482422,215.14540100097656,174.78250122070312,98.8404769897461,26.72844123840332,-31.2728328704834,-259.1765441894531,,,,-349.9989318847656,-393.4822082519531,
-102.24298597194388,43.15,98.18133876368123,,,1030.7274169921875,931.2501220703125,,912.8789672851562,690.1867065429688,596.684814453125,525.6846923828125,496.6850280761719,376.6832275390625,326.7694091796875,255.16014099121094,214.83572387695312,174.46559143066406,98.52495574951172,26.64988136291504,-31.351404190063477,-259.5201110839844,,,,-350.52069091796875,-393.8212890625,
-102.23917835671342,43.15,98.49105907523857,,,1044.3487548828125,930.8804931640625,,912.3147583007812,689.555908203125,596.677978515625,525.6767578125,496.6771240234375,376.6753234863281,326.75067138671875,255.1427001953125,214.51193237304688,174.13221740722656,98.1952133178711,26.55801773071289,-31.443294525146484,-259.86407470703125,,,,-351.0476989746094,-394.1599426269531,
-102.23537074148297,43.15,98.80077938679592,,,1050.7530517578125,930.1370849609375,,911.7509765625,688.9168090820312,596.6668090820312,525.664794921875,496.6651611328125,376.663330078125,326.72723388671875,255.1202392578125,214.173828125,173.7843475341797,97.84965515136719,26.455856323242188,-31.545467376708984,-260.2083435058594,,,,-351.5777587890625,-394.4975280761719,
-102.23156312625251,43.15,99.11049969835328,,,1058.606689453125,929.7633056640625,,910.625,687.60693359375,596.626220703125,525.6255493164062,496.6260070800781,376.6241760253906,326.6608581542969,255.09234619140625,213.44589233398438,173.04510498046875,97.48577117919922,26.21761703491211,-31.78373146057129,-260.8984375,,,,-352.6482238769531,-395.1705627441406,
-102.22775551102204,43.15,99.42022000991064,,,1067.2335205078125,929.3878784179688,,910.062744140625,686.93701171875,596.5971069335938,525.5973510742188,496.5978088378906,376.595947265625,326.61810302734375,255.05567932128906,213.05845642089844,172.64895629882812,96.71329498291016,26.080015182495117,-31.921361923217773,-261.2439270019531,,,,-353.1897888183594,-395.5063781738281,
-102.22394789579158,43.15,99.72994032146799,,,1037.541015625,929.0108642578125,,909.5009155273438,686.2570190429688,596.5616455078125,525.560546875,496.56103515625,376.5591735839844,326.56854248046875,254.96237182617188,212.65594482421875,172.23622131347656,96.30455017089844,25.92486572265625,-32.0765266418457,-261.58978271484375,,,,-353.73583984375,-395.8416748046875,
-102.22014028056113,43.15,100.03966063302535,,,1029.7310791015625,928.6324462890625,,908.9395751953125,685.5665283203125,596.5194091796875,525.51708984375,496.5176086425781,376.5157470703125,326.51177978515625,254.90509033203125,212.23822021484375,171.8081512451172,95.87796020507812,25.75594711303711,-32.245460510253906,-261.93603515625,,,,-354.2842712402344,-396.17578125,
-102.21633266533065,43.15,100.3493809445827,,,1028.9459228515625,927.8713989257812,,908.378662109375,684.8623657226562,596.4680786132812,525.46630859375,496.46685791015625,376.4649963378906,326.4452819824219,254.83973693847656,211.80133056640625,170.90634155273438,95.4329605102539,25.57244300842285,-32.42898178100586,-262.28302001953125,,,,-355.3903503417969,-396.84210205078125,
-102.2125250501002,43.15,100.65910125614005,,,1033.3919677734375,927.4884643554688,,907.2583618164062,683.4168090820312,596.340087890625,525.3404541015625,496.341064453125,376.33917236328125,326.28509521484375,254.76239013671875,210.877685546875,170.42662048339844,94.4961929321289,25.158184051513672,-32.843292236328125,-262.97772216796875,,,,-355.9493713378906,-397.17449951171875,
-102.20871743486974,43.15,100.9688215676974,,,1043.14990234375,927.10400390625,,906.6987915039062,682.6758422851562,596.2632446289062,525.2621459960938,496.2627868652344,376.2608642578125,326.1913146972656,254.58042907714844,210.39236450195312,169.93072509765625,94.00457000732422,24.921594619750977,-33.079898834228516,-263.32568359375,,,,-356.5119934082031,-397.5063171386719,
-102.20490981963928,43.15,101.27854187925476,,,1049.1796875,926.7181396484375,,906.1397094726562,681.9223022460938,596.1774291992188,525.1746826171875,496.1753234863281,376.17340087890625,326.087890625,254.47471618652344,209.89132690429688,169.41909790039062,93.49339294433594,24.667749404907227,-33.333763122558594,-263.6740417480469,,,,-357.0762634277344,-397.8370056152344,
-102.20110220440881,43.15,101.58826219081212,,,1045.3607177734375,926.6358032226562,,906.247314453125,683.9845581054688,597.7718505859375,526.7710571289062,497.77178955078125,377.7699279785156,327.68572998046875,256.07318115234375,210.93093872070312,169.93055725097656,94.5345687866211,26.59986114501953,-31.401569366455078,-262.9212646484375,,,,-357.327880859375,-397.8100280761719,
-102.19729458917836,43.15,101.89798250236947,,,1046.25146484375,926.2446899414062,,905.1312866210938,682.4236450195312,597.5597534179688,526.5576171875,497.55841064453125,377.5565185546875,327.4350891113281,255.95164489746094,209.87315368652344,169.3854217529297,94.00604248046875,26.015409469604492,-31.986064910888672,-263.6139831542969,,,,-357.8929443359375,-398.13690185546875,
-102.1934869739479,43.15,102.20770281392683,,,1050.3233642578125,925.8522338867188,,904.573974609375,681.618408203125,597.434814453125,526.4344482421875,497.43524169921875,377.433349609375,327.2895812988281,255.6693878173828,209.31695556640625,168.82461547851562,92.89679718017578,25.693607330322266,-32.307891845703125,-263.9610595703125,,,,-358.46038818359375,-398.4632263183594,
-102.18967935871743,43.15,102.51742312548419,,,1054.572265625,925.4583129882812,,904.0169677734375,680.7982788085938,597.2984008789062,526.2991943359375,497.2999572753906,377.2980651855469,327.1317443847656,255.50827026367188,208.74522399902344,168.2427520751953,92.31859588623047,25.350324630737305,-32.65121841430664,-264.3084716796875,,,,-359.03155517578125,-398.7891540527344,
-102.18587174348697,43.15,102.82714343704153,,,1054.1837158203125,925.0626220703125,,903.4603271484375,679.9632568359375,597.150390625,526.1497802734375,497.15057373046875,377.148681640625,326.96148681640625,255.33389282226562,208.15780639648438,167.64508056640625,91.72477722167969,24.982133865356445,-33.01942825317383,-264.65631103515625,,,,-359.6055908203125,-399.1145324707031,
-102.18206412825651,43.15,103.13686374859887,,,1056.88427734375,924.2672729492188,,902.3480834960938,678.244384765625,596.8165283203125,525.8142700195312,496.8150939941406,376.81317138671875,326.5805358886719,255.146240234375,206.93138122558594,166.4036102294922,91.111572265625,24.18084144592285,-33.82078170776367,-265.3538818359375,,,,-360.75799560546875,-399.7628173828125,
-102.17825651302606,43.15,103.44658406015623,,,1060.213134765625,923.8675537109375,,901.79248046875,677.3588256835938,596.6289672851562,525.6286010742188,496.62939453125,376.62744140625,326.3678283691406,254.94508361816406,206.2924346923828,165.75965881347656,89.83661651611328,23.74882698059082,-34.25282669067383,-265.70318603515625,,,,-361.33685302734375,-400.08599853515625,
